key,generation,grandChild,survivedTime,eatenTrees,reproduced,timeOfDeath
121, 1, 17, 74, 0, 0, 34
121, 1, 18, 100, 0, 0, 34
121, 1, 18, 100, 0, 0, 34
121, 1, 15, 57, 0, 0, 34
121, 1, 15, 100, 0, 0, 34
121, 1, 16, 190, 2, 1, 34
121, 1, 17, 29, 0, 0, 34
121, 1, 15, 71, 0, 0, 34
121, 1, 16, 200, 1, 1, 34
121, 1, 19, 145, 1, 0, 34
121, 1, 17, 100, 0, 0, 34
121, 1, 17, 100, 0, 0, 34
121, 1, 18, 176, 1, 0, 34
121, 1, 16, 48, 1, 0, 34
121, 1, 16, 300, 2, 1, 35
121, 1, 15, 100, 0, 0, 35
121, 1, 18, 100, 0, 0, 35
121, 1, 18, 100, 0, 0, 35
121, 1, 15, 200, 1, 0, 35
121, 1, 17, 100, 0, 0, 35
121, 1, 19, 100, 0, 0, 35
121, 1, 17, 200, 1, 0, 35
121, 1, 17, 100, 0, 0, 35
121, 1, 20, 76, 0, 0, 35
121, 1, 17, 100, 0, 0, 35
121, 1, 15, 100, 0, 0, 35
121, 1, 15, 100, 0, 0, 35
121, 1, 19, 100, 0, 0, 35
121, 1, 19, 33, 0, 0, 35
121, 1, 16, 330, 4, 2, 35
121, 1, 18, 100, 0, 0, 35
121, 1, 20, 86, 1, 0, 35
121, 1, 15, 322, 3, 0, 35
121, 1, 18, 379, 5, 3, 35
121, 1, 17, 100, 0, 0, 35
121, 1, 17, 100, 0, 0, 35
121, 1, 17, 100, 0, 0, 35
121, 1, 19, 120, 2, 1, 35
121, 1, 16, 300, 2, 1, 35
121, 1, 14, 314, 3, 1, 35
121, 1, 16, 100, 0, 0, 35
121, 1, 17, 162, 1, 0, 35
121, 1, 17, 100, 0, 0, 35
121, 1, 17, 100, 0, 0, 35
121, 1, 17, 100, 0, 0, 35
121, 1, 17, 64, 3, 1, 35
121, 1, 18, 100, 0, 0, 35
121, 1, 21, 100, 0, 0, 35
121, 1, 20, 95, 0, 0, 36
121, 1, 17, 100, 0, 0, 36
121, 1, 17, 100, 0, 0, 36
121, 1, 17, 100, 0, 0, 36
121, 1, 17, 100, 0, 0, 36
121, 1, 18, 100, 0, 0, 36
121, 1, 18, 100, 0, 0, 36
121, 1, 17, 129, 3, 1, 36
121, 1, 20, 100, 0, 0, 36
121, 1, 18, 74, 0, 0, 36
121, 1, 18, 100, 0, 0, 36
121, 1, 19, 71, 1, 0, 36
121, 1, 18, 52, 0, 0, 36
121, 1, 18, 100, 0, 0, 36
121, 1, 16, 100, 0, 0, 36
121, 1, 16, 200, 1, 0, 36
121, 1, 17, 184, 2, 1, 36
121, 1, 17, 100, 0, 0, 36
121, 1, 17, 100, 0, 0, 36
121, 1, 17, 100, 0, 0, 36
121, 1, 18, 100, 0, 0, 36
121, 1, 18, 100, 0, 0, 36
121, 1, 15, 273, 2, 2, 36
121, 1, 17, 104, 1, 0, 36
121, 1, 20, 82, 1, 0, 36
121, 1, 15, 200, 1, 0, 36
121, 1, 18, 100, 0, 0, 36
121, 1, 18, 100, 0, 0, 36
121, 1, 18, 100, 0, 0, 36
121, 1, 17, 71, 2, 1, 36
121, 1, 18, 28, 0, 0, 36
121, 1, 17, 100, 0, 0, 36
121, 1, 17, 100, 0, 0, 36
121, 1, 17, 100, 0, 0, 36
121, 1, 17, 100, 0, 0, 36
121, 1, 18, 100, 0, 0, 36
121, 1, 19, 100, 0, 0, 36
121, 1, 19, 100, 0, 0, 36
121, 1, 19, 100, 0, 0, 36
121, 1, 18, 166, 4, 2, 36
121, 1, 19, 100, 0, 0, 36
121, 1, 19, 100, 0, 0, 36
121, 1, 19, 100, 0, 0, 36
121, 1, 19, 100, 0, 0, 36
121, 1, 18, 86, 1, 0, 36
121, 1, 17, 200, 1, 0, 36
121, 1, 17, 200, 1, 0, 36
121, 1, 20, 200, 1, 0, 36
121, 1, 15, 174, 1, 0, 36
121, 1, 20, 100, 0, 0, 36
121, 1, 18, 356, 4, 2, 36
121, 1, 19, 100, 0, 0, 36
121, 1, 14, 323, 3, 1, 36
121, 1, 19, 27, 0, 0, 36
121, 1, 17, 478, 6, 1, 36
121, 1, 21, 100, 0, 0, 36
121, 1, 21, 100, 0, 0, 36
121, 1, 16, 100, 0, 0, 36
121, 1, 19, 46, 0, 0, 36
121, 1, 17, 256, 2, 1, 36
121, 1, 17, 208, 3, 1, 36
121, 1, 18, 100, 0, 0, 36
121, 1, 17, 60, 0, 0, 36
121, 1, 15, 300, 2, 1, 37
121, 1, 17, 217, 3, 1, 37
121, 1, 20, 29, 0, 0, 37
121, 1, 17, 100, 0, 0, 37
121, 1, 17, 100, 0, 0, 37
121, 1, 18, 100, 0, 0, 37
121, 1, 15, 510, 5, 0, 37
121, 1, 17, 233, 2, 1, 37
121, 1, 18, 100, 0, 0, 37
121, 1, 17, 632, 7, 2, 37
121, 1, 19, 74, 1, 0, 37
121, 1, 18, 100, 0, 0, 37
121, 1, 18, 100, 0, 0, 37
121, 1, 18, 100, 0, 0, 37
121, 1, 16, 158, 1, 0, 37
121, 1, 15, 100, 0, 0, 37
121, 1, 17, 200, 1, 0, 37
121, 1, 18, 100, 0, 0, 37
121, 1, 18, 100, 0, 0, 37
121, 1, 19, 100, 0, 0, 37
121, 1, 19, 100, 0, 0, 37
121, 1, 19, 60, 1, 0, 37
121, 1, 16, 100, 0, 0, 37
121, 1, 19, 42, 0, 0, 37
121, 1, 20, 100, 0, 0, 37
121, 1, 18, 98, 1, 0, 37
121, 1, 15, 241, 4, 2, 37
121, 1, 17, 200, 1, 0, 37
121, 1, 18, 100, 0, 0, 37
121, 1, 19, 315, 4, 2, 37
121, 1, 19, 100, 0, 0, 37
121, 1, 17, 100, 0, 0, 37
121, 1, 16, 401, 4, 2, 37
121, 1, 17, 100, 0, 0, 37
121, 1, 17, 100, 0, 0, 37
121, 1, 17, 100, 0, 0, 37
121, 1, 17, 100, 0, 0, 37
121, 1, 16, 200, 1, 0, 37
121, 1, 18, 100, 0, 0, 37
121, 1, 18, 416, 4, 2, 37
121, 1, 16, 200, 1, 0, 37
121, 1, 20, 256, 4, 2, 37
121, 1, 19, 230, 2, 1, 37
121, 1, 21, 200, 1, 0, 37
121, 1, 21, 100, 0, 0, 37
121, 1, 19, 100, 0, 0, 37
121, 1, 17, 391, 3, 0, 37
121, 1, 19, 100, 0, 0, 37
121, 1, 19, 70, 0, 0, 37
121, 1, 18, 93, 1, 0, 37
121, 1, 16, 282, 4, 3, 37
121, 1, 17, 200, 1, 0, 37
121, 1, 18, 200, 1, 0, 37
121, 1, 17, 300, 2, 1, 37
121, 1, 18, 100, 0, 0, 37
121, 1, 19, 256, 2, 1, 37
121, 1, 18, 100, 0, 0, 37
121, 1, 19, 70, 1, 0, 37
121, 1, 17, 269, 2, 1, 38
121, 1, 18, 200, 1, 0, 38
121, 1, 15, 135, 1, 0, 38
121, 1, 18, 100, 0, 0, 38
121, 1, 19, 100, 0, 0, 38
121, 1, 19, 100, 0, 0, 38
121, 1, 14, 433, 4, 2, 38
121, 1, 15, 140, 2, 1, 38
121, 1, 21, 100, 0, 0, 38
121, 1, 19, 100, 0, 0, 38
121, 1, 17, 200, 1, 0, 38
121, 1, 19, 100, 0, 0, 38
121, 1, 16, 75, 0, 0, 38
121, 1, 16, 381, 8, 4, 38
121, 1, 19, 68, 0, 0, 38
121, 1, 19, 68, 0, 0, 38
121, 1, 14, 404, 4, 2, 38
121, 1, 18, 152, 1, 0, 38
121, 1, 19, 100, 0, 0, 38
121, 1, 19, 100, 0, 0, 38
121, 1, 19, 95, 0, 0, 38
121, 1, 19, 63, 0, 0, 38
121, 1, 18, 32, 0, 0, 38
121, 1, 20, 100, 0, 0, 38
121, 1, 20, 100, 0, 0, 38
121, 1, 20, 100, 0, 0, 38
121, 1, 17, 172, 4, 2, 38
121, 1, 19, 100, 0, 0, 38
121, 1, 19, 100, 0, 0, 38
121, 1, 22, 100, 0, 0, 38
121, 1, 22, 100, 0, 0, 38
121, 1, 20, 89, 1, 0, 38
121, 1, 19, 264, 2, 1, 38
121, 1, 17, 100, 0, 0, 38
121, 1, 17, 215, 2, 1, 38
121, 1, 17, 200, 1, 0, 38
121, 1, 21, 117, 1, 0, 38
121, 1, 17, 89, 0, 0, 38
121, 1, 16, 522, 5, 2, 38
121, 1, 17, 299, 5, 2, 38
121, 1, 19, 144, 3, 1, 38
121, 1, 19, 114, 1, 0, 38
121, 1, 20, 95, 2, 1, 38
121, 1, 16, 94, 0, 0, 38
121, 1, 20, 100, 1, 0, 38
121, 1, 19, 100, 0, 0, 38
121, 1, 19, 100, 0, 0, 38
121, 1, 20, 100, 0, 0, 38
121, 1, 20, 100, 0, 0, 38
121, 1, 16, 100, 0, 0, 38
121, 1, 16, 100, 0, 0, 38
121, 1, 17, 100, 0, 0, 38
121, 1, 17, 100, 0, 0, 38
121, 1, 17, 100, 0, 0, 38
121, 1, 16, 100, 0, 0, 38
121, 1, 20, 100, 0, 0, 38
121, 1, 20, 100, 0, 0, 38
121, 1, 20, 100, 0, 0, 38
121, 1, 20, 100, 0, 0, 38
121, 1, 16, 363, 3, 1, 38
121, 1, 18, 100, 0, 0, 38
121, 1, 20, 78, 0, 0, 38
121, 1, 18, 68, 1, 0, 38
121, 1, 18, 200, 1, 0, 38
121, 1, 18, 84, 0, 0, 38
121, 1, 19, 114, 3, 1, 38
121, 1, 19, 100, 0, 0, 38
121, 1, 19, 100, 0, 0, 38
121, 1, 19, 382, 4, 2, 38
121, 1, 22, 83, 0, 0, 38
121, 1, 19, 100, 0, 0, 38
121, 1, 18, 100, 0, 0, 38
121, 1, 16, 100, 0, 0, 38
121, 1, 16, 338, 8, 4, 38
121, 1, 17, 251, 2, 1, 38
121, 1, 17, 200, 1, 0, 38
121, 1, 17, 200, 1, 0, 38
121, 1, 21, 100, 0, 0, 38
121, 1, 21, 100, 0, 0, 38
121, 1, 16, 468, 5, 2, 39
121, 1, 20, 100, 0, 0, 39
121, 1, 20, 100, 0, 0, 39
121, 1, 18, 200, 1, 0, 39
121, 1, 16, 54, 0, 0, 39
121, 1, 18, 44, 1, 0, 39
121, 1, 19, 100, 0, 0, 39
121, 1, 19, 100, 0, 0, 39
121, 1, 19, 197, 4, 2, 39
121, 1, 21, 100, 0, 0, 39
121, 1, 21, 100, 0, 0, 39
121, 1, 17, 97, 2, 1, 39
121, 1, 19, 141, 2, 1, 39
121, 1, 20, 100, 0, 0, 39
121, 1, 20, 100, 0, 0, 39
121, 1, 15, 301, 5, 2, 39
121, 1, 18, 100, 0, 0, 39
121, 1, 18, 100, 0, 0, 39
121, 1, 16, 188, 1, 0, 39
121, 1, 22, 100, 0, 0, 39
121, 1, 22, 42, 0, 0, 39
121, 1, 17, 400, 3, 2, 39
121, 1, 20, 116, 1, 0, 39
121, 1, 20, 100, 0, 0, 39
121, 1, 17, 98, 0, 0, 39
121, 1, 16, 68, 1, 0, 39
121, 1, 22, 35, 0, 0, 39
121, 1, 17, 313, 4, 2, 39
121, 1, 16, 233, 2, 1, 39
121, 1, 18, 200, 1, 0, 39
121, 1, 17, 187, 5, 2, 39
121, 1, 18, 100, 0, 0, 39
121, 1, 18, 100, 0, 0, 39
121, 1, 20, 90, 0, 0, 39
121, 1, 18, 86, 1, 0, 39
121, 1, 19, 39, 0, 0, 39
121, 1, 15, 100, 0, 0, 39
121, 1, 19, 36, 0, 0, 39
121, 1, 17, 191, 1, 0, 39
121, 1, 20, 67, 0, 0, 39
121, 1, 20, 100, 0, 0, 39
121, 1, 20, 100, 0, 0, 39
121, 1, 19, 33, 0, 0, 39
121, 1, 18, 210, 3, 1, 39
121, 1, 17, 100, 0, 0, 39
121, 1, 21, 67, 1, 0, 39
121, 1, 18, 232, 2, 1, 39
121, 1, 20, 100, 0, 0, 39
121, 1, 20, 100, 0, 0, 39
121, 1, 17, 200, 1, 0, 39
121, 1, 20, 100, 0, 0, 39
121, 1, 20, 100, 0, 0, 39
121, 1, 20, 100, 0, 0, 39
121, 1, 17, 235, 2, 1, 39
121, 1, 18, 269, 2, 1, 39
121, 1, 17, 100, 0, 0, 39
121, 1, 17, 100, 0, 0, 39
121, 1, 17, 100, 0, 0, 39
121, 1, 17, 100, 0, 0, 39
121, 1, 21, 100, 0, 0, 39
121, 1, 21, 100, 0, 0, 39
121, 1, 19, 51, 0, 0, 39
121, 1, 20, 113, 1, 0, 39
121, 1, 20, 100, 0, 0, 39
121, 1, 20, 100, 0, 0, 39
121, 1, 19, 200, 1, 0, 39
121, 1, 21, 100, 0, 0, 39
121, 1, 18, 301, 3, 1, 39
121, 1, 18, 274, 4, 2, 39
121, 1, 18, 200, 1, 0, 39
121, 1, 18, 200, 1, 0, 39
121, 1, 18, 200, 1, 0, 39
121, 1, 21, 100, 0, 0, 39
121, 1, 21, 100, 0, 0, 39
121, 1, 16, 100, 0, 0, 39
121, 1, 16, 100, 0, 0, 39
121, 1, 18, 93, 0, 0, 39
121, 1, 16, 50, 0, 0, 39
121, 1, 17, 123, 1, 0, 40
121, 1, 20, 94, 0, 0, 40
121, 1, 20, 34, 0, 0, 40
121, 1, 20, 114, 2, 1, 40
121, 1, 18, 100, 0, 0, 40
121, 1, 18, 50, 0, 0, 40
121, 1, 18, 300, 2, 1, 40
121, 1, 17, 146, 2, 1, 40
121, 1, 21, 100, 0, 0, 40
121, 1, 21, 200, 1, 0, 40
121, 1, 20, 100, 0, 0, 40
121, 1, 20, 100, 0, 0, 40
121, 1, 16, 87, 0, 0, 40
121, 1, 20, 40, 0, 0, 40
121, 1, 22, 100, 0, 0, 40
121, 1, 22, 100, 0, 0, 40
121, 1, 19, 86, 0, 0, 40
121, 1, 21, 100, 0, 0, 40
121, 1, 21, 100, 0, 0, 40
121, 1, 18, 299, 2, 1, 40
121, 1, 19, 200, 1, 0, 40
121, 1, 19, 200, 1, 0, 40
121, 1, 21, 33, 0, 0, 40
121, 1, 21, 162, 2, 1, 40
121, 1, 20, 100, 0, 0, 40
121, 1, 21, 39, 0, 0, 40
121, 1, 18, 219, 3, 1, 40
121, 1, 17, 83, 1, 0, 40
121, 1, 22, 58, 0, 0, 40
121, 1, 21, 91, 2, 1, 40
121, 1, 19, 98, 1, 0, 40
121, 1, 19, 80, 1, 0, 40
121, 1, 18, 100, 0, 0, 40
121, 1, 19, 32, 0, 0, 40
121, 1, 20, 57, 1, 0, 40
121, 1, 20, 200, 1, 0, 40
121, 1, 16, 255, 5, 2, 40
121, 1, 18, 243, 3, 1, 40
121, 1, 19, 200, 1, 0, 40
121, 1, 16, 192, 2, 1, 40
121, 1, 18, 152, 1, 0, 40
121, 1, 21, 100, 0, 0, 40
121, 1, 15, 450, 6, 3, 40
121, 1, 20, 428, 6, 3, 40
121, 1, 22, 100, 0, 0, 40
121, 1, 20, 200, 1, 0, 40
121, 1, 20, 100, 0, 0, 40
121, 1, 20, 100, 0, 0, 40
121, 1, 17, 200, 1, 0, 40
121, 1, 17, 200, 1, 0, 40
121, 1, 19, 256, 2, 1, 40
121, 1, 21, 183, 2, 1, 40
121, 1, 19, 100, 0, 0, 40
121, 1, 19, 100, 0, 0, 40
121, 1, 19, 36, 0, 0, 40
121, 1, 18, 85, 0, 0, 40
121, 1, 18, 72, 0, 0, 40
121, 1, 18, 200, 1, 0, 40
121, 1, 16, 268, 3, 1, 40
121, 1, 21, 118, 1, 0, 40
121, 1, 18, 327, 3, 1, 40
121, 1, 19, 100, 0, 0, 40
121, 1, 19, 100, 0, 0, 40
121, 1, 17, 221, 2, 1, 40
121, 1, 17, 300, 2, 1, 40
121, 1, 19, 100, 0, 0, 40
121, 1, 18, 361, 8, 4, 40
121, 1, 23, 30, 0, 0, 40
121, 1, 16, 441, 5, 2, 40
121, 1, 18, 100, 0, 0, 40
121, 1, 18, 100, 0, 0, 40
121, 1, 18, 311, 4, 2, 40
121, 1, 18, 100, 0, 0, 40
121, 1, 20, 100, 0, 0, 40
121, 1, 20, 100, 0, 0, 40
121, 1, 20, 100, 0, 0, 40
121, 1, 21, 45, 0, 0, 40
121, 1, 17, 363, 8, 4, 41
121, 1, 22, 100, 0, 0, 41
121, 1, 22, 100, 0, 0, 41
121, 1, 16, 211, 2, 1, 41
121, 1, 19, 100, 1, 0, 41
121, 1, 21, 93, 0, 0, 41
121, 1, 22, 35, 0, 0, 41
121, 1, 16, 161, 2, 1, 41
121, 1, 19, 57, 0, 0, 41
121, 1, 21, 253, 2, 1, 41
121, 1, 20, 126, 2, 1, 41
121, 1, 18, 273, 4, 2, 41
121, 1, 17, 124, 1, 0, 41
121, 1, 20, 45, 1, 0, 41
121, 1, 22, 100, 0, 0, 41
121, 1, 22, 74, 1, 0, 41
121, 1, 18, 100, 0, 0, 41
121, 1, 18, 100, 0, 0, 41
121, 1, 18, 100, 0, 0, 41
121, 1, 18, 100, 0, 0, 41
121, 1, 22, 90, 2, 1, 41
121, 1, 18, 102, 1, 0, 41
121, 1, 19, 100, 0, 0, 41
121, 1, 19, 100, 0, 0, 41
121, 1, 18, 100, 0, 0, 41
121, 1, 18, 100, 0, 0, 41
121, 1, 18, 268, 2, 1, 41
121, 1, 17, 200, 1, 0, 41
121, 1, 18, 100, 0, 0, 41
121, 1, 18, 100, 0, 0, 41
121, 1, 18, 69, 0, 0, 41
121, 1, 18, 192, 1, 0, 41
121, 1, 20, 100, 0, 0, 41
121, 1, 19, 280, 5, 2, 41
121, 1, 19, 345, 3, 1, 41
121, 1, 19, 240, 5, 2, 41
121, 1, 18, 100, 0, 0, 41
121, 1, 18, 100, 0, 0, 41
121, 1, 21, 100, 0, 0, 41
121, 1, 21, 100, 0, 0, 41
121, 1, 18, 64, 0, 0, 41
121, 1, 20, 55, 0, 0, 41
121, 1, 21, 100, 0, 0, 41
121, 1, 21, 100, 0, 0, 41
121, 1, 15, 200, 1, 0, 41
121, 1, 18, 200, 1, 0, 41
121, 1, 20, 200, 1, 0, 41
121, 1, 21, 229, 3, 1, 41
121, 1, 19, 322, 6, 3, 41
121, 1, 18, 72, 1, 0, 41
121, 1, 15, 316, 3, 1, 41
121, 1, 21, 93, 0, 0, 41
121, 1, 20, 200, 1, 0, 41
121, 1, 20, 200, 1, 0, 41
121, 1, 20, 145, 1, 0, 41
121, 1, 21, 100, 0, 0, 41
121, 1, 19, 29, 0, 0, 41
121, 1, 19, 100, 0, 0, 41
121, 1, 18, 200, 1, 0, 41
121, 1, 20, 242, 4, 2, 41
121, 1, 21, 100, 0, 0, 41
121, 1, 21, 100, 0, 0, 41
121, 1, 21, 100, 0, 0, 41
121, 1, 21, 100, 0, 0, 41
121, 1, 21, 94, 0, 0, 41
121, 1, 15, 216, 2, 1, 41
121, 1, 20, 200, 1, 0, 41
121, 1, 18, 82, 0, 0, 41
121, 1, 20, 72, 0, 0, 41
121, 1, 21, 50, 0, 0, 41
121, 1, 17, 100, 0, 0, 41
121, 1, 19, 76, 0, 0, 41
121, 1, 18, 335, 3, 1, 41
121, 1, 21, 100, 0, 0, 41
121, 1, 21, 100, 0, 0, 41
121, 1, 18, 36, 0, 0, 41
121, 1, 19, 252, 2, 1, 41
121, 1, 17, 100, 0, 0, 41
121, 1, 17, 100, 0, 0, 41
121, 1, 17, 404, 5, 2, 41
121, 1, 17, 399, 3, 1, 41
121, 1, 20, 204, 2, 1, 41
121, 1, 16, 200, 1, 0, 41
121, 1, 17, 449, 6, 3, 41
121, 1, 18, 100, 0, 0, 41
121, 1, 18, 100, 0, 0, 41
121, 1, 17, 317, 3, 1, 41
121, 1, 20, 255, 4, 2, 41
121, 1, 18, 200, 1, 0, 41
121, 1, 21, 88, 0, 0, 41
121, 1, 20, 51, 0, 0, 41
121, 1, 17, 91, 0, 0, 41
121, 1, 23, 65, 0, 0, 41
121, 1, 17, 27, 0, 0, 41
121, 1, 20, 100, 0, 0, 41
121, 1, 20, 100, 0, 0, 41
121, 1, 20, 100, 0, 0, 41
121, 1, 20, 100, 0, 0, 41
121, 1, 20, 100, 0, 0, 41
121, 1, 20, 100, 0, 0, 41
121, 1, 21, 67, 0, 0, 41
121, 1, 18, 100, 0, 0, 42
121, 1, 18, 100, 0, 0, 42
121, 1, 20, 88, 0, 0, 42
121, 1, 19, 382, 4, 2, 42
121, 1, 21, 100, 0, 0, 42
121, 1, 21, 100, 0, 0, 42
121, 1, 21, 261, 2, 1, 42
121, 1, 15, 237, 2, 1, 42
121, 1, 21, 100, 0, 0, 42
121, 1, 21, 100, 0, 0, 42
121, 1, 20, 40, 0, 0, 42
121, 1, 20, 275, 2, 1, 42
121, 1, 21, 200, 1, 0, 42
121, 1, 18, 397, 4, 2, 42
121, 1, 17, 331, 4, 2, 42
121, 1, 21, 100, 0, 0, 42
121, 1, 19, 100, 0, 0, 42
121, 1, 19, 100, 0, 0, 42
121, 1, 19, 100, 0, 0, 42
121, 1, 19, 100, 0, 0, 42
121, 1, 19, 100, 0, 0, 42
121, 1, 18, 100, 0, 0, 42
121, 1, 18, 100, 0, 0, 42
121, 1, 18, 100, 0, 0, 42
121, 1, 18, 100, 0, 0, 42
121, 1, 20, 100, 0, 0, 42
121, 1, 20, 100, 0, 0, 42
121, 1, 22, 100, 0, 0, 42
121, 1, 20, 99, 0, 0, 42
121, 1, 20, 283, 3, 1, 42
121, 1, 20, 100, 0, 0, 42
121, 1, 19, 53, 0, 0, 42
121, 1, 20, 47, 0, 0, 42
121, 1, 20, 100, 0, 0, 42
121, 1, 18, 164, 2, 1, 42
121, 1, 23, 100, 0, 0, 42
121, 1, 19, 65, 0, 0, 42
121, 1, 16, 200, 1, 0, 42
121, 1, 22, 86, 0, 0, 42
121, 1, 20, 53, 0, 0, 42
121, 1, 19, 320, 3, 1, 42
121, 1, 24, 46, 1, 0, 42
121, 1, 19, 100, 1, 0, 42
121, 1, 17, 100, 0, 0, 42
121, 1, 21, 48, 0, 0, 42
121, 1, 16, 200, 1, 0, 42
121, 1, 16, 200, 1, 0, 42
121, 1, 21, 200, 1, 0, 42
121, 1, 21, 164, 1, 0, 42
121, 1, 16, 295, 2, 1, 42
121, 1, 21, 200, 1, 0, 42
121, 1, 21, 160, 1, 0, 42
121, 1, 19, 100, 0, 0, 42
121, 1, 19, 100, 0, 0, 42
121, 1, 17, 55, 0, 0, 42
121, 1, 19, 326, 4, 2, 42
121, 1, 22, 200, 1, 0, 42
121, 1, 22, 200, 1, 0, 42
121, 1, 20, 76, 0, 0, 42
121, 1, 19, 200, 1, 0, 42
121, 1, 22, 100, 0, 0, 42
121, 1, 22, 100, 0, 0, 42
121, 1, 21, 100, 0, 0, 42
121, 1, 21, 100, 0, 0, 42
121, 1, 21, 60, 0, 0, 42
121, 1, 21, 235, 2, 1, 42
121, 1, 23, 100, 0, 0, 42
121, 1, 17, 454, 8, 4, 42
121, 1, 21, 219, 2, 1, 42
121, 1, 18, 100, 0, 0, 42
121, 1, 18, 100, 0, 0, 42
121, 1, 18, 100, 0, 0, 42
121, 1, 18, 100, 0, 0, 42
121, 1, 18, 300, 2, 1, 42
121, 1, 21, 172, 2, 1, 42
121, 1, 20, 32, 0, 0, 42
121, 1, 17, 287, 2, 1, 42
121, 1, 20, 148, 1, 0, 42
121, 1, 18, 100, 0, 0, 42
121, 1, 19, 82, 0, 0, 42
121, 1, 19, 156, 2, 1, 42
121, 1, 17, 28, 0, 0, 42
121, 1, 20, 323, 4, 2, 42
121, 1, 21, 145, 1, 0, 42
121, 1, 20, 100, 0, 0, 42
121, 1, 21, 182, 1, 0, 42
121, 1, 20, 72, 0, 0, 42
121, 1, 20, 58, 0, 0, 42
121, 1, 18, 49, 0, 0, 42
121, 1, 19, 38, 0, 0, 42
121, 1, 18, 199, 4, 2, 42
121, 1, 19, 100, 0, 0, 42
121, 1, 19, 100, 0, 0, 42
121, 1, 19, 100, 0, 0, 42
121, 1, 19, 100, 0, 0, 42
121, 1, 16, 321, 3, 1, 42
121, 1, 18, 300, 2, 1, 42
121, 1, 19, 100, 0, 0, 43
121, 1, 19, 100, 0, 0, 43
121, 1, 18, 100, 1, 0, 43
121, 1, 19, 33, 0, 0, 43
121, 1, 20, 88, 0, 0, 43
121, 1, 19, 123, 1, 0, 43
121, 1, 20, 100, 0, 0, 43
121, 1, 19, 80, 0, 0, 43
121, 1, 21, 83, 0, 0, 43
121, 1, 18, 165, 2, 1, 43
121, 1, 18, 55, 0, 0, 43
121, 1, 18, 59, 1, 0, 43
121, 1, 19, 100, 0, 0, 43
121, 1, 20, 100, 0, 0, 43
121, 1, 17, 383, 6, 3, 43
121, 1, 18, 200, 1, 0, 43
121, 1, 18, 200, 1, 0, 43
121, 1, 17, 309, 4, 2, 43
121, 1, 20, 100, 0, 0, 43
121, 1, 20, 100, 0, 0, 43
121, 1, 18, 34, 0, 0, 43
121, 1, 21, 100, 0, 0, 43
121, 1, 21, 100, 0, 0, 43
121, 1, 18, 246, 2, 1, 43
121, 1, 18, 383, 8, 4, 43
121, 1, 18, 200, 1, 0, 43
121, 1, 20, 100, 0, 0, 43
121, 1, 20, 100, 0, 0, 43
121, 1, 20, 100, 0, 0, 43
121, 1, 20, 100, 0, 0, 43
121, 1, 20, 62, 1, 0, 43
121, 1, 19, 158, 1, 0, 43
121, 1, 21, 100, 0, 0, 43
121, 1, 21, 384, 4, 2, 43
121, 1, 20, 280, 3, 1, 43
121, 1, 22, 200, 1, 0, 43
121, 1, 22, 200, 1, 0, 43
121, 1, 18, 69, 0, 0, 43
121, 1, 20, 401, 6, 3, 43
121, 1, 19, 385, 7, 3, 43
121, 1, 22, 81, 0, 0, 43
121, 1, 20, 47, 0, 0, 43
121, 1, 19, 115, 2, 1, 43
121, 1, 22, 100, 0, 0, 43
121, 1, 22, 100, 0, 0, 43
121, 1, 20, 122, 2, 1, 43
121, 1, 20, 100, 0, 0, 43
121, 1, 21, 50, 0, 0, 43
121, 1, 20, 100, 0, 0, 43
121, 1, 20, 100, 0, 0, 43
121, 1, 20, 354, 3, 1, 43
121, 1, 18, 302, 4, 2, 43
121, 1, 21, 200, 1, 0, 43
121, 1, 22, 200, 1, 0, 43
121, 1, 20, 94, 1, 0, 43
121, 1, 24, 100, 0, 0, 43
121, 1, 21, 214, 2, 1, 43
121, 1, 22, 100, 0, 0, 43
121, 1, 19, 100, 0, 0, 43
121, 1, 22, 100, 0, 0, 43
121, 1, 22, 100, 0, 0, 43
121, 1, 19, 169, 1, 0, 43
121, 1, 19, 80, 1, 0, 43
121, 1, 19, 116, 1, 0, 43
121, 1, 18, 200, 1, 0, 43
121, 1, 19, 75, 1, 0, 43
121, 1, 22, 162, 2, 1, 43
121, 1, 21, 100, 0, 0, 43
121, 1, 20, 100, 0, 0, 43
121, 1, 19, 259, 4, 2, 43
121, 1, 21, 98, 1, 0, 43
121, 1, 19, 167, 3, 1, 43
121, 1, 21, 100, 0, 0, 43
121, 1, 18, 239, 5, 2, 43
121, 1, 18, 100, 0, 0, 43
121, 1, 18, 100, 0, 0, 43
121, 1, 20, 200, 1, 0, 43
121, 1, 19, 100, 0, 0, 43
121, 1, 19, 100, 0, 0, 43
121, 1, 23, 100, 0, 0, 43
121, 1, 23, 100, 0, 0, 43
121, 1, 20, 82, 0, 0, 43
121, 1, 21, 315, 5, 2, 43
121, 1, 21, 75, 0, 0, 43
121, 1, 21, 110, 1, 0, 44
121, 1, 18, 76, 1, 0, 44
121, 1, 19, 100, 0, 0, 44
121, 1, 19, 100, 0, 0, 44
121, 1, 20, 382, 5, 2, 44
121, 1, 20, 100, 0, 0, 44
121, 1, 17, 200, 1, 0, 44
121, 1, 20, 60, 0, 0, 44
121, 1, 21, 100, 0, 0, 44
121, 1, 21, 100, 0, 0, 44
121, 1, 21, 100, 0, 0, 44
121, 1, 19, 284, 7, 3, 44
121, 1, 19, 202, 2, 1, 44
